actual_arithmetic_source_ccx_class,actual_arithmetic_source_ccx_leading_constant,controlled_additions_per_controlled_multiplier,d,mode,n,per_run_invocation_ratio_regev_over_shor,preserves_regev_target_gate_class,q,qft_ratio_regev_over_shor,regev_controlled_modular_additions_per_run,regev_controlled_multiplier_invocations_per_run,regev_qft_canonical_cx,regev_runs_reference,regev_target_gate_class,regev_total_qubits,run_adjusted_invocation_ratio_vs_one_shor_run,scope,shor_controlled_modular_additions_per_run,shor_controlled_multiplier_invocations_per_run,shor_qft_canonical_cx,shor_total_qubits,verdict
Theta(n^3 log2(n)),80.0,560,17,cover_2n,280,1.0017857142857143,False,33,0.05979355167579967,314160,561,18768,21,soft-O(n^(3/2)),1122,21.0375,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,313600,560,313880,1121,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,562,17,cover_2n,281,1.0284697508896796,False,34,0.06307947805456703,324836,578,19941,21,soft-O(n^(3/2)),1141,21.597864768683273,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,315844,562,316125,1125,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,564,17,cover_2n,282,1.024822695035461,False,34,0.06263309650792455,325992,578,19941,21,soft-O(n^(3/2)),1143,21.52127659574468,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,318096,564,318378,1129,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,566,17,cover_2n,283,1.0212014134275618,False,34,0.06219143647528841,327148,578,19941,21,soft-O(n^(3/2)),1145,21.445229681978798,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,320356,566,320639,1133,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,568,17,cover_2n,284,1.017605633802817,False,34,0.06175443160280947,328304,578,19941,21,soft-O(n^(3/2)),1147,21.369718309859156,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,322624,568,322908,1137,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,570,17,cover_2n,285,1.0140350877192983,False,34,0.06132201669818719,329460,578,19941,21,soft-O(n^(3/2)),1149,21.294736842105262,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,324900,570,325185,1141,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,572,17,cover_2n,286,1.0104895104895104,False,34,0.06089412770635478,330616,578,19941,21,soft-O(n^(3/2)),1151,21.22027972027972,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,327184,572,327470,1145,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,574,17,cover_2n,287,1.0069686411149825,False,34,0.060470701685756134,331772,578,19941,21,soft-O(n^(3/2)),1153,21.146341463414632,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,329476,574,329763,1149,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,576,17,cover_2n,288,1.0034722222222223,False,34,0.06005167678519804,332928,578,19941,21,soft-O(n^(3/2)),1155,21.072916666666668,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,331776,576,332064,1153,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,578,17,cover_2n,289,1.0,False,34,0.059636992221261884,334084,578,19941,21,soft-O(n^(3/2)),1157,21.0,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,334084,578,334373,1157,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,580,18,cover_2n,290,1.0241379310344827,False,33,0.059021651964715316,344520,594,19872,22,soft-O(n^(3/2)),1175,22.53103448275862,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,336400,580,336690,1161,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,582,18,cover_2n,291,1.0206185567010309,False,33,0.05861687535949737,345708,594,19872,22,soft-O(n^(3/2)),1177,22.45360824742268,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,338724,582,339015,1165,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,584,18,cover_2n,292,1.0171232876712328,False,33,0.05821624852057138,346896,594,19872,22,soft-O(n^(3/2)),1179,22.376712328767123,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,341056,584,341348,1169,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,586,18,cover_2n,293,1.0136518771331058,False,33,0.0578197149166834,348084,594,19872,22,soft-O(n^(3/2)),1181,22.300341296928327,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,343396,586,343689,1173,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,588,18,cover_2n,294,1.010204081632653,False,33,0.05742721897595062,349272,594,19872,22,soft-O(n^(3/2)),1183,22.224489795918366,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,345744,588,346038,1177,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,590,18,cover_2n,295,1.006779661016949,False,33,0.05703870606639016,350460,594,19872,22,soft-O(n^(3/2)),1185,22.14915254237288,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,348100,590,348395,1181,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,592,18,cover_2n,296,1.0033783783783783,False,33,0.056654122476907286,351648,594,19872,22,soft-O(n^(3/2)),1187,22.074324324324323,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,350464,592,350760,1185,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,594,18,cover_2n,297,1.0,False,33,0.05627341539873079,352836,594,19872,22,soft-O(n^(3/2)),1189,22.0,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,352836,594,353133,1189,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,596,18,cover_2n,298,1.0268456375838926,False,34,0.05939006621398876,364752,612,21114,22,soft-O(n^(3/2)),1209,22.590604026845636,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,355216,596,355514,1193,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,598,18,cover_2n,299,1.0234113712374582,False,34,0.058993637941006365,365976,612,21114,22,soft-O(n^(3/2)),1211,22.51505016722408,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,357604,598,357903,1197,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,600,18,cover_2n,300,1.02,False,34,0.058601165695253955,367200,612,21114,22,soft-O(n^(3/2)),1213,22.44,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,360000,600,360300,1201,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,602,18,cover_2n,301,1.0166112956810631,False,34,0.05821259701410237,368424,612,21114,22,soft-O(n^(3/2)),1215,22.365448504983387,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,362404,602,362705,1205,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,604,18,cover_2n,302,1.0132450331125828,False,34,0.05782788030171068,369648,612,21114,22,soft-O(n^(3/2)),1217,22.29139072847682,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,364816,604,365118,1209,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,606,18,cover_2n,303,1.00990099009901,False,34,0.05744696481189751,370872,612,21114,22,soft-O(n^(3/2)),1219,22.217821782178216,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,367236,606,367539,1213,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,608,18,cover_2n,304,1.006578947368421,False,34,0.05706980063140596,372096,612,21114,22,soft-O(n^(3/2)),1221,22.144736842105264,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,369664,608,369968,1217,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,610,18,cover_2n,305,1.0032786885245901,False,34,0.056696338663551775,373320,612,21114,22,soft-O(n^(3/2)),1223,22.072131147540983,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,372100,610,372405,1221,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,612,18,cover_2n,306,1.0,False,34,0.0563265306122449,374544,612,21114,22,soft-O(n^(3/2)),1225,22.0,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,374544,612,374850,1225,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,614,18,cover_2n,307,1.0260586319218241,False,35,0.059204406007903464,386820,630,22338,22,soft-O(n^(3/2)),1245,22.57328990228013,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,376996,614,377303,1229,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,616,18,cover_2n,308,1.0227272727272727,False,35,0.05882074130249313,388080,630,22338,22,soft-O(n^(3/2)),1247,22.5,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,379456,616,379764,1233,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,618,18,cover_2n,309,1.0194174757281553,False,35,0.058440793965984096,389340,630,22338,22,soft-O(n^(3/2)),1249,22.42718446601942,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,381924,618,382233,1237,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,620,18,cover_2n,310,1.0161290322580645,False,35,0.05806451612903226,390600,630,22338,22,soft-O(n^(3/2)),1251,22.35483870967742,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,384400,620,384710,1241,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,622,18,cover_2n,311,1.0128617363344052,False,35,0.057691860690349824,391860,630,22338,22,soft-O(n^(3/2)),1253,22.282958199356912,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,386884,622,387195,1245,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,624,18,cover_2n,312,1.0096153846153846,False,35,0.05732278130196465,393120,630,22338,22,soft-O(n^(3/2)),1255,22.21153846153846,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,389376,624,389688,1249,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,626,18,cover_2n,313,1.0063897763578276,False,35,0.056957232354808526,394380,630,22338,22,soft-O(n^(3/2)),1257,22.140575079872203,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,391876,626,392189,1253,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,628,18,cover_2n,314,1.0031847133757963,False,35,0.056595168964626116,395640,630,22338,22,soft-O(n^(3/2)),1259,22.070063694267517,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,394384,628,394698,1257,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,630,18,cover_2n,315,1.0,False,35,0.056236546958196444,396900,630,22338,22,soft-O(n^(3/2)),1261,22.0,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,396900,630,397215,1261,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,632,18,cover_2n,316,1.0253164556962024,False,36,0.059168459498674136,409536,648,23652,22,soft-O(n^(3/2)),1281,22.556962025316455,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,399424,632,399740,1265,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,634,18,cover_2n,317,1.0220820189274449,False,36,0.0587958923417679,410832,648,23652,22,soft-O(n^(3/2)),1283,22.485804416403784,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,401956,634,402273,1269,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,636,18,cover_2n,318,1.0188679245283019,False,36,0.05842683306407387,412128,648,23652,22,soft-O(n^(3/2)),1285,22.41509433962264,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,404496,636,404814,1273,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,638,18,cover_2n,319,1.0156739811912225,False,36,0.058061237765825564,413424,648,23652,22,soft-O(n^(3/2)),1287,22.344827586206897,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,407044,638,407363,1277,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,640,18,cover_2n,320,1.0125,False,36,0.05769906323185012,414720,648,23652,22,soft-O(n^(3/2)),1289,22.275,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,409600,640,409920,1281,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,642,18,cover_2n,321,1.0093457943925233,False,36,0.057340266918797046,416016,648,23652,22,soft-O(n^(3/2)),1291,22.205607476635514,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,412164,642,412485,1285,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,644,18,cover_2n,322,1.0062111801242235,False,36,0.05698480694264416,417312,648,23652,22,soft-O(n^(3/2)),1293,22.13664596273292,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,414736,644,415058,1289,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,646,18,cover_2n,323,1.0030959752321982,False,36,0.05663264206647368,418608,648,23652,22,soft-O(n^(3/2)),1295,22.068111455108358,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,417316,646,417639,1293,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,648,18,cover_2n,324,1.0,False,36,0.05628373168851195,419904,648,23652,22,soft-O(n^(3/2)),1297,22.0,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,419904,648,420228,1297,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,650,19,cover_2n,325,1.023076923076923,False,35,0.05576538757169042,432250,665,23579,23,soft-O(n^(3/2)),1316,23.53076923076923,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,422500,650,422825,1301,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,652,19,cover_2n,326,1.0199386503067485,False,35,0.05542392402980514,433580,665,23579,23,soft-O(n^(3/2)),1318,23.458588957055216,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,425104,652,425430,1305,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,654,19,cover_2n,327,1.0168195718654434,False,35,0.05508558719567894,434910,665,23579,23,soft-O(n^(3/2)),1320,23.3868501529052,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,427716,654,428043,1309,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,656,19,cover_2n,328,1.013719512195122,False,35,0.05475033901138707,436240,665,23579,23,soft-O(n^(3/2)),1322,23.315548780487806,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,430336,656,430664,1313,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,658,19,cover_2n,329,1.0106382978723405,False,35,0.0544181419962935,437570,665,23579,23,soft-O(n^(3/2)),1324,23.24468085106383,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,432964,658,433293,1317,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,660,19,cover_2n,330,1.0075757575757576,False,35,0.05408895923657468,438900,665,23579,23,soft-O(n^(3/2)),1326,23.174242424242426,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,435600,660,435930,1321,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,662,19,cover_2n,331,1.0045317220543806,False,35,0.053762754374964375,440230,665,23579,23,soft-O(n^(3/2)),1328,23.104229607250755,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,438244,662,438575,1325,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,664,19,cover_2n,332,1.0015060240963856,False,35,0.05343949160071437,441560,665,23579,23,soft-O(n^(3/2)),1330,23.03463855421687,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,440896,664,441228,1329,FAILS_REGEV_COMPLEXITY_FIDELITY
